#group,false,false,true,true,false,true,true,true,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,double,double,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,exchange,symbol,price,quantity,side
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:46.265Z,trades,BybitFutures,BTCUSDT,64970.1,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:46.272Z,trades,BybitFutures,BTCUSDT,64970,0.098,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:46.281Z,trades,BybitFutures,BTCUSDT,64970,0.005,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.105Z,trades,BybitFutures,BTCUSDT,64970,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.338Z,trades,BybitFutures,BTCUSDT,64970.1,0.116,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.681Z,trades,BybitFutures,BTCUSDT,64970,0.014,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.725Z,trades,BybitFutures,BTCUSDT,64965.6,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.733Z,trades,BybitFutures,BTCUSDT,64965.6,0.045,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.737Z,trades,BybitFutures,BTCUSDT,64965.6,0.023,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:47.889Z,trades,BybitFutures,BTCUSDT,64965.7,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:48.072Z,trades,BybitFutures,BTCUSDT,64965.7,0.004,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:48.123Z,trades,BybitFutures,BTCUSDT,64965.6,0.178,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:48.279Z,trades,BybitFutures,BTCUSDT,64965.6,0.053,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:49.055Z,trades,BybitFutures,BTCUSDT,64965.7,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:49.384Z,trades,BybitFutures,BTCUSDT,64965.6,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:49.61Z,trades,BybitFutures,BTCUSDT,64965.6,0.379,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:50.528Z,trades,BybitFutures,BTCUSDT,64965.6,0.163,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:50.646Z,trades,BybitFutures,BTCUSDT,64965.6,0.056,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:50.743Z,trades,BybitFutures,BTCUSDT,64965.7,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:50.972Z,trades,BybitFutures,BTCUSDT,64965.7,0.041,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:51.228Z,trades,BybitFutures,BTCUSDT,64965.6,0.054,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:52.14Z,trades,BybitFutures,BTCUSDT,64965.6,0.044,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:53.053Z,trades,BybitFutures,BTCUSDT,64965.7,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:53.152Z,trades,BybitFutures,BTCUSDT,64965.6,0.335,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:54.404Z,trades,BybitFutures,BTCUSDT,64965.6,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:54.53Z,trades,BybitFutures,BTCUSDT,64965.6,0.005,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:54.548Z,trades,BybitFutures,BTCUSDT,64965.6,0.019,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:55.095Z,trades,BybitFutures,BTCUSDT,64965.6,0.023,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:56.053Z,trades,BybitFutures,BTCUSDT,64965.6,0.121,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:58.054Z,trades,BybitFutures,BTCUSDT,64965.7,0.035,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:58.368Z,trades,BybitFutures,BTCUSDT,64965.6,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:58.986Z,trades,BybitFutures,BTCUSDT,64965.4,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:58.987Z,trades,BybitFutures,BTCUSDT,64965,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:58.992Z,trades,BybitFutures,BTCUSDT,64964.4,0.079,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.008Z,trades,BybitFutures,BTCUSDT,64963.2,0.005,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.011Z,trades,BybitFutures,BTCUSDT,64956.5,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.012Z,trades,BybitFutures,BTCUSDT,64955.5,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.013Z,trades,BybitFutures,BTCUSDT,64955,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.015Z,trades,BybitFutures,BTCUSDT,64956.5,0.04,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.019Z,trades,BybitFutures,BTCUSDT,64956.5,0.031,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.021Z,trades,BybitFutures,BTCUSDT,64956.6,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.022Z,trades,BybitFutures,BTCUSDT,64955.1,0.016,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.029Z,trades,BybitFutures,BTCUSDT,64955.1,0.031,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.11Z,trades,BybitFutures,BTCUSDT,64955,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:25:59.131Z,trades,BybitFutures,BTCUSDT,64954.9,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.041Z,trades,BybitFutures,BTCUSDT,64954.8,0.019,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.054Z,trades,BybitFutures,BTCUSDT,64954.8,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.092Z,trades,BybitFutures,BTCUSDT,64954.1,0.074,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.199Z,trades,BybitFutures,BTCUSDT,64954.1,0.075,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.241Z,trades,BybitFutures,BTCUSDT,64954.1,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.395Z,trades,BybitFutures,BTCUSDT,64954.1,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.913Z,trades,BybitFutures,BTCUSDT,64954.2,0.03,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.932Z,trades,BybitFutures,BTCUSDT,64954.2,0.077,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.933Z,trades,BybitFutures,BTCUSDT,64955.1,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.956Z,trades,BybitFutures,BTCUSDT,64955.5,0.033,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.974Z,trades,BybitFutures,BTCUSDT,64955.6,0.02,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:00.975Z,trades,BybitFutures,BTCUSDT,64955.6,0.057,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:01.011Z,trades,BybitFutures,BTCUSDT,64960.9,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:01.396Z,trades,BybitFutures,BTCUSDT,64961.6,0.008,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:01.406Z,trades,BybitFutures,BTCUSDT,64961.6,0.155,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:01.522Z,trades,BybitFutures,BTCUSDT,64961.6,0.013,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:01.523Z,trades,BybitFutures,BTCUSDT,64961.6,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:02.539Z,trades,BybitFutures,BTCUSDT,64961.6,0.04,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:02.586Z,trades,BybitFutures,BTCUSDT,64961.7,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:02.956Z,trades,BybitFutures,BTCUSDT,64961.6,0.037,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:03.053Z,trades,BybitFutures,BTCUSDT,64961.7,0.004,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:03.984Z,trades,BybitFutures,BTCUSDT,64961.7,0.004,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.467Z,trades,BybitFutures,BTCUSDT,64961.6,0.74,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.611Z,trades,BybitFutures,BTCUSDT,64961.6,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.7Z,trades,BybitFutures,BTCUSDT,64961.5,0.023,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.702Z,trades,BybitFutures,BTCUSDT,64960,0.969,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.709Z,trades,BybitFutures,BTCUSDT,64960,0.69,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.712Z,trades,BybitFutures,BTCUSDT,64960,0.1,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.713Z,trades,BybitFutures,BTCUSDT,64960,0.2,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.718Z,trades,BybitFutures,BTCUSDT,64960,0.151,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.719Z,trades,BybitFutures,BTCUSDT,64960,0.012,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.72Z,trades,BybitFutures,BTCUSDT,64960,0.073,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.721Z,trades,BybitFutures,BTCUSDT,64960,0.064,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.722Z,trades,BybitFutures,BTCUSDT,64960,0.014,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.723Z,trades,BybitFutures,BTCUSDT,64960,0.014,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.724Z,trades,BybitFutures,BTCUSDT,64960,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.726Z,trades,BybitFutures,BTCUSDT,64960,0.013,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.814Z,trades,BybitFutures,BTCUSDT,64953,0.014,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:04.822Z,trades,BybitFutures,BTCUSDT,64952,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:05.853Z,trades,BybitFutures,BTCUSDT,64952.1,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:05.984Z,trades,BybitFutures,BTCUSDT,64952.1,0.039,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:06.034Z,trades,BybitFutures,BTCUSDT,64952.1,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:06.04Z,trades,BybitFutures,BTCUSDT,64952.1,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:06.153Z,trades,BybitFutures,BTCUSDT,64952.1,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:07.312Z,trades,BybitFutures,BTCUSDT,64952,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:07.615Z,trades,BybitFutures,BTCUSDT,64951.9,0.035,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:07.653Z,trades,BybitFutures,BTCUSDT,64951.9,0.026,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:07.701Z,trades,BybitFutures,BTCUSDT,64951.9,0.022,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:07.762Z,trades,BybitFutures,BTCUSDT,64951.9,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:08.054Z,trades,BybitFutures,BTCUSDT,64952,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09Z,trades,BybitFutures,BTCUSDT,64952,0.022,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.278Z,trades,BybitFutures,BTCUSDT,64952,0.027,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.303Z,trades,BybitFutures,BTCUSDT,64950,0.382,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.312Z,trades,BybitFutures,BTCUSDT,64942,0.627,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.322Z,trades,BybitFutures,BTCUSDT,64946.1,0.005,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.323Z,trades,BybitFutures,BTCUSDT,64946.2,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.324Z,trades,BybitFutures,BTCUSDT,64946.2,0.025,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:09.325Z,trades,BybitFutures,BTCUSDT,64944,0.045,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:10.012Z,trades,BybitFutures,BTCUSDT,64944.3,0.1,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:10.057Z,trades,BybitFutures,BTCUSDT,64944.2,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:10.062Z,trades,BybitFutures,BTCUSDT,64944.3,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:10.509Z,trades,BybitFutures,BTCUSDT,64944.2,0.016,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:10.565Z,trades,BybitFutures,BTCUSDT,64944.3,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:11.05Z,trades,BybitFutures,BTCUSDT,64944.2,0.038,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:11.216Z,trades,BybitFutures,BTCUSDT,64944.3,0.077,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:11.712Z,trades,BybitFutures,BTCUSDT,64947.5,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:11.796Z,trades,BybitFutures,BTCUSDT,64947.5,0.36,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:11.87Z,trades,BybitFutures,BTCUSDT,64950,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.211Z,trades,BybitFutures,BTCUSDT,64951.8,0.029,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.732Z,trades,BybitFutures,BTCUSDT,64952.2,0.046,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.733Z,trades,BybitFutures,BTCUSDT,64952.4,0.043,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.736Z,trades,BybitFutures,BTCUSDT,64952.8,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.804Z,trades,BybitFutures,BTCUSDT,64953,0.136,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:12.998Z,trades,BybitFutures,BTCUSDT,64954.2,0.019,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:13.047Z,trades,BybitFutures,BTCUSDT,64954.2,0.016,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:13.144Z,trades,BybitFutures,BTCUSDT,64954.3,0.077,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:13.855Z,trades,BybitFutures,BTCUSDT,64955.6,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:13.912Z,trades,BybitFutures,BTCUSDT,64955.6,0.022,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:14.408Z,trades,BybitFutures,BTCUSDT,64955.7,0.033,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:14.703Z,trades,BybitFutures,BTCUSDT,64955.7,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:14.845Z,trades,BybitFutures,BTCUSDT,64955.6,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:15.533Z,trades,BybitFutures,BTCUSDT,64959.9,0.175,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:15.774Z,trades,BybitFutures,BTCUSDT,64959.9,0.046,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:15.821Z,trades,BybitFutures,BTCUSDT,64960,0.003,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:15.941Z,trades,BybitFutures,BTCUSDT,64959.9,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:16.536Z,trades,BybitFutures,BTCUSDT,64959.9,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:16.983Z,trades,BybitFutures,BTCUSDT,64959.9,0.016,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:17.013Z,trades,BybitFutures,BTCUSDT,64959.9,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:17.33Z,trades,BybitFutures,BTCUSDT,64959.9,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:18.344Z,trades,BybitFutures,BTCUSDT,64959.9,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:18.653Z,trades,BybitFutures,BTCUSDT,64960,0.065,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:19.252Z,trades,BybitFutures,BTCUSDT,64960,0.235,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:20.073Z,trades,BybitFutures,BTCUSDT,64959.9,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:20.581Z,trades,BybitFutures,BTCUSDT,64960.4,0.077,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:20.995Z,trades,BybitFutures,BTCUSDT,64963.2,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:21.453Z,trades,BybitFutures,BTCUSDT,64963.2,0.138,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:22.489Z,trades,BybitFutures,BTCUSDT,64963.3,0.01,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:22.551Z,trades,BybitFutures,BTCUSDT,64963.3,0.013,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:24.165Z,trades,BybitFutures,BTCUSDT,64963.2,0.033,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:24.381Z,trades,BybitFutures,BTCUSDT,64963.3,0.115,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.104Z,trades,BybitFutures,BTCUSDT,64963.3,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.172Z,trades,BybitFutures,BTCUSDT,64964,0.023,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.19Z,trades,BybitFutures,BTCUSDT,64964.3,0.04,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.198Z,trades,BybitFutures,BTCUSDT,64965,0.033,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.207Z,trades,BybitFutures,BTCUSDT,64965,0.007,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.218Z,trades,BybitFutures,BTCUSDT,64965.7,0.007,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.25Z,trades,BybitFutures,BTCUSDT,64965.6,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:25.636Z,trades,BybitFutures,BTCUSDT,64965.6,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:26.002Z,trades,BybitFutures,BTCUSDT,64965.7,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:26.243Z,trades,BybitFutures,BTCUSDT,64965.6,0.053,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T15:26:26.766Z,trades,BybitFutures,BTCUSDT,64965.6,0.139,sell
